time,Open,High,Low,Close,Volume
2025-03-24 19:08:00,391.95,391.99,391.86,391.94,31
2025-03-24 19:09:00,391.92,391.97,391.86,391.9,33
2025-03-24 19:10:00,391.9,392.05,391.86,392.05,32
2025-03-24 19:11:00,392.01,392.14,391.99,392.1,16
2025-03-24 19:12:00,392.1,392.24,392.07,392.12,28
2025-03-24 19:13:00,392.14,392.2,391.99,392.09,37
2025-03-24 19:14:00,392.11,392.22,392.09,392.14,25
2025-03-24 19:15:00,392.14,392.21,392.12,392.21,15
2025-03-24 19:16:00,392.17,392.39,392.17,392.34,43
2025-03-24 19:17:00,392.32,392.44,392.26,392.34,36
2025-03-24 19:18:00,392.34,392.38,392.27,392.27,17
2025-03-24 19:19:00,392.27,392.37,392.13,392.27,31
2025-03-24 19:20:00,392.28,392.28,392.1,392.13,44
2025-03-24 19:21:00,392.13,392.31,392.11,392.24,29
2025-03-24 19:22:00,392.26,392.4,392.22,392.39,29
2025-03-24 19:23:00,392.39,392.44,392.31,392.4,23
2025-03-24 19:24:00,392.42,392.43,392.29,392.29,34
2025-03-24 19:25:00,392.34,392.37,392.29,392.34,15
2025-03-24 19:26:00,392.37,392.43,392.31,392.42,19
2025-03-24 19:27:00,392.37,392.41,392.27,392.31,31
2025-03-24 19:28:00,392.33,392.45,392.29,392.36,28
2025-03-24 19:29:00,392.37,392.5,392.34,392.46,35
2025-03-24 19:30:00,392.48,392.54,392.36,392.38,40
2025-03-24 19:31:00,392.42,392.57,392.39,392.57,24
